GAME_ID: 226
p1:end_turn 2020/08/06 14:40:41 
p2:end_turn 2020/08/06 14:40:42 
p1:end_turn 2020/08/06 14:40:43 
p2:end_turn 2020/08/06 14:40:44 
p1:end_turn 2020/08/06 14:40:45 
p2:end_turn 2020/08/06 14:40:46 
p1:end_turn 2020/08/06 14:40:47 
p2:end_turn 2020/08/06 14:40:48 
p1:end_turn 2020/08/06 14:40:49 
p2:end_turn 2020/08/06 14:40:50 
p1:end_turn 2020/08/06 14:40:51 
p2:end_turn 2020/08/06 14:40:52 
p1:end_turn 2020/08/06 14:40:53 
p2:end_turn 2020/08/06 14:40:54 
p1:end_turn 2020/08/06 14:40:55 
p2:end_turn 2020/08/06 14:40:56 
p1:end_turn 2020/08/06 14:40:57 
p2:end_turn 2020/08/06 14:40:58 
p1:end_turn 2020/08/06 14:40:59 
p2:end_turn 2020/08/06 14:41:00 
p1:end_turn 2020/08/06 14:41:01 
p2:end_turn 2020/08/06 14:41:02 
p1:end_turn 2020/08/06 14:41:03 
p2:end_turn 2020/08/06 14:41:04 
p1:end_turn 2020/08/06 14:41:05 
p2:end_turn 2020/08/06 14:41:06 
p1:end_turn 2020/08/06 14:41:07 
p2:end_turn 2020/08/06 14:41:08 
p1:end_turn 2020/08/06 14:41:09 
p2:end_turn 2020/08/06 14:41:10 
p1:end_turn 2020/08/06 14:41:11 
p2:end_turn 2020/08/06 14:41:12 
p1:end_turn 2020/08/06 14:41:13 
p2:end_turn 2020/08/06 14:41:14 
p1:end_turn 2020/08/06 14:41:15 
p2:end_turn 2020/08/06 14:41:16 
p1:end_turn 2020/08/06 14:41:17 
p2:end_turn 2020/08/06 14:41:18 
p1:end_turn 2020/08/06 14:41:19 
p2:end_turn 2020/08/06 14:41:20 
p1:end_turn 2020/08/06 14:41:21 
p2:end_turn 2020/08/06 14:41:22 
p1:end_turn 2020/08/06 14:41:23 
p2:end_turn 2020/08/06 14:41:24 
p1:end_turn 2020/08/06 14:41:25 
p2:end_turn 2020/08/06 14:41:26 
p1:end_turn 2020/08/06 14:41:27 
p2:end_turn 2020/08/06 14:41:28 
p1:end_turn 2020/08/06 14:41:29 
p2:end_turn 2020/08/06 14:41:30 
p1:end_turn 2020/08/06 14:41:31 
p2:end_turn 2020/08/06 14:41:32 
p1:end_turn 2020/08/06 14:41:33 
p2:end_turn 2020/08/06 14:41:34 
p1:end_turn 2020/08/06 14:41:35 
p2:end_turn 2020/08/06 14:41:36 
p1:end_turn 2020/08/06 14:41:37 
p2:end_turn 2020/08/06 14:41:38 
p1:end_turn 2020/08/06 14:41:39 
p2:end_turn 2020/08/06 14:41:40 
p1:end_turn 2020/08/06 14:41:41 
p2:end_turn 2020/08/06 14:41:42 
p1:end_turn 2020/08/06 14:41:43 
p2:end_turn 2020/08/06 14:41:44 
p1:end_turn 2020/08/06 14:41:45 
p2:end_turn 2020/08/06 14:41:46 
p1:end_turn 2020/08/06 14:41:47 
p2:end_turn 2020/08/06 14:41:48 
p1:end_turn 2020/08/06 14:41:49 
p2:end_turn 2020/08/06 14:41:50 
p1:end_turn 2020/08/06 14:41:51 
p2:end_turn 2020/08/06 14:41:52 
p1:end_turn 2020/08/06 14:41:53 
p2:end_turn 2020/08/06 14:41:54 
p1:end_turn 2020/08/06 14:41:55 
p2:end_turn 2020/08/06 14:41:56 
p1:end_turn 2020/08/06 14:41:57 
p2:end_turn 2020/08/06 14:41:58 
p1:end_turn 2020/08/06 14:41:59 
p2:end_turn 2020/08/06 14:42:00 
p1:end_turn 2020/08/06 14:42:01 
p2:end_turn 2020/08/06 14:42:02 
p1:end_turn 2020/08/06 14:42:03 
p2:end_turn 2020/08/06 14:42:04 
p1:end_turn 2020/08/06 14:42:05 
p2:end_turn 2020/08/06 14:42:06 
p1:end_turn 2020/08/06 14:42:07 
p2:end_turn 2020/08/06 14:42:08 
p1:end_turn 2020/08/06 14:42:09 
p2:end_turn 2020/08/06 14:42:10 
p1:end_turn 2020/08/06 14:42:11 
p2:end_turn 2020/08/06 14:42:12 
p1:end_turn 2020/08/06 14:42:13 
p2:end_turn 2020/08/06 14:42:14 
p1:end_turn 2020/08/06 14:42:15 
p2:end_turn 2020/08/06 14:42:16 
p1:end_turn 2020/08/06 14:42:17 
p2:end_turn 2020/08/06 14:42:18 
p1:end_turn 2020/08/06 14:42:19 
p2:end_turn 2020/08/06 14:42:20 
p1:end_turn 2020/08/06 14:42:21 
p2:end_turn 2020/08/06 14:42:22 
p1:end_turn 2020/08/06 14:42:23 
p2:end_turn 2020/08/06 14:42:24 
p1:end_turn 2020/08/06 14:42:25 
p2:end_turn 2020/08/06 14:42:26 
p1:end_turn 2020/08/06 14:42:27 
p2:end_turn 2020/08/06 14:42:28 
p1:end_turn 2020/08/06 14:42:29 
p2:end_turn 2020/08/06 14:42:30 
p1:end_turn 2020/08/06 14:42:31 
p2:end_turn 2020/08/06 14:42:32 
p1:end_turn 2020/08/06 14:42:33 
p2:end_turn 2020/08/06 14:42:34 
p1:end_turn 2020/08/06 14:42:35 
p2:end_turn 2020/08/06 14:42:36 
p1:end_turn 2020/08/06 14:42:37 
p2:end_turn 2020/08/06 14:42:38 
p1:end_turn 2020/08/06 14:42:39 
p2:end_turn 2020/08/06 14:42:40 
p1:end_turn 2020/08/06 14:42:41 
p2:end_turn 2020/08/06 14:42:42 
p1:end_turn 2020/08/06 14:42:43 
p2:end_turn 2020/08/06 14:42:44 
p1:end_turn 2020/08/06 14:42:45 
p2:end_turn 2020/08/06 14:42:46 
p1:end_turn 2020/08/06 14:42:47 
p2:end_turn 2020/08/06 14:42:48 
p1:end_turn 2020/08/06 14:42:49 
p2:end_turn 2020/08/06 14:42:50 
p1:end_turn 2020/08/06 14:42:51 
p2:end_turn 2020/08/06 14:42:52 
p1:end_turn 2020/08/06 14:42:53 
p2:end_turn 2020/08/06 14:42:54 
p1:end_turn 2020/08/06 14:42:55 
p2:end_turn 2020/08/06 14:42:56 
p1:end_turn 2020/08/06 14:42:57 
p2:end_turn 2020/08/06 14:42:58 
p1:end_turn 2020/08/06 14:42:59 
p2:end_turn 2020/08/06 14:43:00 
p1:end_turn 2020/08/06 14:43:01 
p2:end_turn 2020/08/06 14:43:02 
p1:end_turn 2020/08/06 14:43:03 
p2:end_turn 2020/08/06 14:43:04 
p1:end_turn 2020/08/06 14:43:05 
p2:end_turn 2020/08/06 14:43:06 
p1:end_turn 2020/08/06 14:43:07 
p2:end_turn 2020/08/06 14:43:08 
p1:end_turn 2020/08/06 14:43:09 
p2:end_turn 2020/08/06 14:43:10 
p1:end_turn 2020/08/06 14:43:11 
p2:end_turn 2020/08/06 14:43:12 
p1:end_turn 2020/08/06 14:43:13 
p2:end_turn 2020/08/06 14:43:14 
p1:end_turn 2020/08/06 14:43:15 
p2:end_turn 2020/08/06 14:43:16 
p1:end_turn 2020/08/06 14:43:17 
p2:end_turn 2020/08/06 14:43:18 
p1:end_turn 2020/08/06 14:43:19 
p2:end_turn 2020/08/06 14:43:20 
p1:end_turn 2020/08/06 14:43:21 
p2:end_turn 2020/08/06 14:43:22 
p1:end_turn 2020/08/06 14:43:23 
p2:end_turn 2020/08/06 14:43:24 
p1:end_turn 2020/08/06 14:43:25 
p2:end_turn 2020/08/06 14:43:26 
p1:end_turn 2020/08/06 14:43:27 
p2:end_turn 2020/08/06 14:43:28 
p1:end_turn 2020/08/06 14:43:29 
p2:end_turn 2020/08/06 14:43:30 
p1:end_turn 2020/08/06 14:43:31 
p2:end_turn 2020/08/06 14:43:32 
p1:end_turn 2020/08/06 14:43:33 
p2:end_turn 2020/08/06 14:43:34 
p1:end_turn 2020/08/06 14:43:35 
p2:end_turn 2020/08/06 14:43:36 
p1:end_turn 2020/08/06 14:43:37 
p2:end_turn 2020/08/06 14:43:38 
p1:end_turn 2020/08/06 14:43:39 
p2:end_turn 2020/08/06 14:43:40 
p1:end_turn 2020/08/06 14:43:41 
p2:end_turn 2020/08/06 14:43:42 
p1:end_turn 2020/08/06 14:43:43 
p2:end_turn 2020/08/06 14:43:44 
p1:end_turn 2020/08/06 14:43:45 
p2:end_turn 2020/08/06 14:43:46 
p1:end_turn 2020/08/06 14:43:47 
p2:end_turn 2020/08/06 14:43:48 
p1:end_turn 2020/08/06 14:43:49 
p2:end_turn 2020/08/06 14:43:50 
p1:end_turn 2020/08/06 14:43:51 
p2:end_turn 2020/08/06 14:43:52 
p1:end_turn 2020/08/06 14:43:53 
p2:end_turn 2020/08/06 14:43:54 
p1:end_turn 2020/08/06 14:43:55 
p2:end_turn 2020/08/06 14:43:56 
p1:end_turn 2020/08/06 14:43:57 
p2:end_turn 2020/08/06 14:43:58 
p1:end_turn 2020/08/06 14:43:59 
p2:end_turn 2020/08/06 14:44:00 
p1:end_turn 2020/08/06 14:44:01 
p2:end_turn 2020/08/06 14:44:03 
p1:end_turn 2020/08/06 14:44:04 
p2:end_turn 2020/08/06 14:44:05 
p1:end_turn 2020/08/06 14:44:06 
p2:end_turn 2020/08/06 14:44:07 
p1:end_turn 2020/08/06 14:44:08 
p2:end_turn 2020/08/06 14:44:09 
p1:end_turn 2020/08/06 14:44:10 
p2:end_turn 2020/08/06 14:44:11 
p1:end_turn 2020/08/06 14:44:12 
p2:end_turn 2020/08/06 14:44:13 
p1:end_turn 2020/08/06 14:44:14 
p2:end_turn 2020/08/06 14:44:15 
p1:end_turn 2020/08/06 14:44:16 
p2:end_turn 2020/08/06 14:44:17 
p1:end_turn 2020/08/06 14:44:18 
p2:end_turn 2020/08/06 14:44:19 
p1:end_turn 2020/08/06 14:44:20 
p2:end_turn 2020/08/06 14:44:21 
p1:end_turn 2020/08/06 14:44:22 
p2:end_turn 2020/08/06 14:44:23 
p1:end_turn 2020/08/06 14:44:24 
p2:end_turn 2020/08/06 14:44:25 
p1:end_turn 2020/08/06 14:44:26 
p2:end_turn 2020/08/06 14:44:27 
p1:end_turn 2020/08/06 14:44:28 
p2:end_turn 2020/08/06 14:44:29 
p1:end_turn 2020/08/06 14:44:30 
p2:end_turn 2020/08/06 14:44:31 
p1:end_turn 2020/08/06 14:44:32 
p2:end_turn 2020/08/06 14:44:33 
p1:end_turn 2020/08/06 14:44:34 
p2:end_turn 2020/08/06 14:44:35 
p1:end_turn 2020/08/06 14:44:36 
p2:end_turn 2020/08/06 14:44:37 
p1:end_turn 2020/08/06 14:44:38 
p2:end_turn 2020/08/06 14:44:39 
p1:end_turn 2020/08/06 14:44:40 
p2:end_turn 2020/08/06 14:44:41 
p1:end_turn 2020/08/06 14:44:42 
p2:end_turn 2020/08/06 14:44:43 
p1:end_turn 2020/08/06 14:44:44 
p2:end_turn 2020/08/06 14:44:45 
p1:end_turn 2020/08/06 14:44:46 
p2:end_turn 2020/08/06 14:44:47 
p1:end_turn 2020/08/06 14:44:48 
p2:end_turn 2020/08/06 14:44:49 
p1:end_turn 2020/08/06 14:44:50 
p2:end_turn 2020/08/06 14:44:51 
p1:end_turn 2020/08/06 14:44:52 
p2:end_turn 2020/08/06 14:44:53 
p1:end_turn 2020/08/06 14:44:54 
p2:end_turn 2020/08/06 14:44:55 
p1:end_turn 2020/08/06 14:44:56 
p2:end_turn 2020/08/06 14:44:57 
p1:end_turn 2020/08/06 14:44:58 
p2:end_turn 2020/08/06 14:44:59 
p1:end_turn 2020/08/06 14:45:00 
p2:end_turn 2020/08/06 14:45:01 
p1:end_turn 2020/08/06 14:45:02 
p2:end_turn 2020/08/06 14:45:03 
p1:end_turn 2020/08/06 14:45:04 
p2:end_turn 2020/08/06 14:45:05 
p1:end_turn 2020/08/06 14:45:06 
p2:end_turn 2020/08/06 14:45:07 
p1:end_turn 2020/08/06 14:45:08 
p2:end_turn 2020/08/06 14:45:09 
p1:end_turn 2020/08/06 14:45:10 
p2:end_turn 2020/08/06 14:45:11 
p1:end_turn 2020/08/06 14:45:12 
p2:end_turn 2020/08/06 14:45:13 
p1:end_turn 2020/08/06 14:45:14 
p2:end_turn 2020/08/06 14:45:15 
p1:end_turn 2020/08/06 14:45:16 
p2:end_turn 2020/08/06 14:45:17 
p1:end_turn 2020/08/06 14:45:18 
p2:end_turn 2020/08/06 14:45:19 
p1:end_turn 2020/08/06 14:45:20 
p2:end_turn 2020/08/06 14:45:21 
p1:end_turn 2020/08/06 14:45:22 
p2:end_turn 2020/08/06 14:45:23 
p1:end_turn 2020/08/06 14:45:24 
p2:end_turn 2020/08/06 14:45:25 
p1:end_turn 2020/08/06 14:45:26 
p2:end_turn 2020/08/06 14:45:27 
p1:end_turn 2020/08/06 14:45:28 
p2:end_turn 2020/08/06 14:45:29 
p1:end_turn 2020/08/06 14:45:30 
p2:end_turn 2020/08/06 14:45:31 
p1:end_turn 2020/08/06 14:45:32 
p2:end_turn 2020/08/06 14:45:33 
p1:end_turn 2020/08/06 14:45:34 
p2:end_turn 2020/08/06 14:45:35 
p1:end_turn 2020/08/06 14:45:36 
p2:end_turn 2020/08/06 14:45:37 
p1:end_turn 2020/08/06 14:45:38 
p2:end_turn 2020/08/06 14:45:39 
p1:end_turn 2020/08/06 14:45:40 
p2:end_turn 2020/08/06 14:45:41 
p1:end_turn 2020/08/06 14:45:42 
p2:end_turn 2020/08/06 14:45:43 
p1:end_turn 2020/08/06 14:45:44 
p2:end_turn 2020/08/06 14:45:45 
p1:end_turn 2020/08/06 14:45:46 
p2:end_turn 2020/08/06 14:45:47 
p1:end_turn 2020/08/06 14:45:48 
p2:end_turn 2020/08/06 14:45:49 
p1:end_turn 2020/08/06 14:45:50 
p2:end_turn 2020/08/06 14:45:51 
p1:end_turn 2020/08/06 14:45:52 
p2:end_turn 2020/08/06 14:45:53 
p1:end_turn 2020/08/06 14:45:54 
p2:end_turn 2020/08/06 14:45:55 
p1:end_turn 2020/08/06 14:45:56 
p2:end_turn 2020/08/06 14:45:57 
p1:end_turn 2020/08/06 14:45:58 
p2:end_turn 2020/08/06 14:45:59 
p1:end_turn 2020/08/06 14:46:00 
p2:end_turn 2020/08/06 14:46:01 
p1:end_turn 2020/08/06 14:46:02 
p2:end_turn 2020/08/06 14:46:03 
p1:end_turn 2020/08/06 14:46:04 
p2:end_turn 2020/08/06 14:46:05 
p1:end_turn 2020/08/06 14:46:06 
p2:end_turn 2020/08/06 14:46:07 
p1:end_turn 2020/08/06 14:46:08 
p2:end_turn 2020/08/06 14:46:09 
p1:end_turn 2020/08/06 14:46:10 
p2:end_turn 2020/08/06 14:46:11 
p1:end_turn 2020/08/06 14:46:12 
p2:end_turn 2020/08/06 14:46:13 
p1:end_turn 2020/08/06 14:46:14 
p2:end_turn 2020/08/06 14:46:15 
p1:end_turn 2020/08/06 14:46:16 
p2:end_turn 2020/08/06 14:46:17 
p1:end_turn 2020/08/06 14:46:18 
p2:end_turn 2020/08/06 14:46:19 
p1:end_turn 2020/08/06 14:46:20 
p2:end_turn 2020/08/06 14:46:21 
p1:end_turn 2020/08/06 14:46:22 
p2:end_turn 2020/08/06 14:46:23 
p1:end_turn 2020/08/06 14:46:24 
p2:end_turn 2020/08/06 14:46:25 
p1:end_turn 2020/08/06 14:46:26 
p2:end_turn 2020/08/06 14:46:27 
p1:end_turn 2020/08/06 14:46:28 
p2:end_turn 2020/08/06 14:46:29 
p1:end_turn 2020/08/06 14:46:30 
p2:end_turn 2020/08/06 14:46:31 
p1:end_turn 2020/08/06 14:46:32 
p2:end_turn 2020/08/06 14:46:33 
p1:end_turn 2020/08/06 14:46:34 
p2:end_turn 2020/08/06 14:46:35 
p1:end_turn 2020/08/06 14:46:36 
p2:end_turn 2020/08/06 14:46:37 
p1:end_turn 2020/08/06 14:46:38 
p2:end_turn 2020/08/06 14:46:39 
p1:end_turn 2020/08/06 14:46:40 
p2:end_turn 2020/08/06 14:46:41 
p1:end_turn 2020/08/06 14:46:42 
p2:end_turn 2020/08/06 14:46:43 
p1:end_turn 2020/08/06 14:46:44 
p2:end_turn 2020/08/06 14:46:45 
p1:end_turn 2020/08/06 14:46:46 
p2:end_turn 2020/08/06 14:46:47 
p1:end_turn 2020/08/06 14:46:48 
p2:end_turn 2020/08/06 14:46:49 
p1:end_turn 2020/08/06 14:46:50 
p2:end_turn 2020/08/06 14:46:51 
p1:end_turn 2020/08/06 14:46:52 
p2:end_turn 2020/08/06 14:46:53 
p1:end_turn 2020/08/06 14:46:54 
p2:end_turn 2020/08/06 14:46:55 
p1:end_turn 2020/08/06 14:46:56 
p2:end_turn 2020/08/06 14:46:57 
p1:end_turn 2020/08/06 14:46:58 
p2:end_turn 2020/08/06 14:46:59 
p1:end_turn 2020/08/06 14:47:00 
p2:end_turn 2020/08/06 14:47:01 
p1:end_turn 2020/08/06 14:47:02 
p2:end_turn 2020/08/06 14:47:03 
p1:end_turn 2020/08/06 14:47:04 
p2:end_turn 2020/08/06 14:47:05 
p1:end_turn 2020/08/06 14:47:06 
p2:end_turn 2020/08/06 14:47:07 
p1:end_turn 2020/08/06 14:47:08 
p2:end_turn 2020/08/06 14:47:09 
p1:end_turn 2020/08/06 14:47:10 
p2:end_turn 2020/08/06 14:47:11 
p1:end_turn 2020/08/06 14:47:12 
p2:end_turn 2020/08/06 14:47:13 
p1:end_turn 2020/08/06 14:47:14 
p2:end_turn 2020/08/06 14:47:15 
p1:end_turn 2020/08/06 14:47:16 
p2:end_turn 2020/08/06 14:47:17 
p1:end_turn 2020/08/06 14:47:18 
p2:end_turn 2020/08/06 14:47:19 
p1:end_turn 2020/08/06 14:47:20 
p2:end_turn 2020/08/06 14:47:21 
p1:end_turn 2020/08/06 14:47:22 
p2:end_turn 2020/08/06 14:47:23 
p1:end_turn 2020/08/06 14:47:24 
p2:end_turn 2020/08/06 14:47:25 
p1:end_turn 2020/08/06 14:47:26 
p2:end_turn 2020/08/06 14:47:27 
p1:end_turn 2020/08/06 14:47:28 
p2:end_turn 2020/08/06 14:47:29 
p1:end_turn 2020/08/06 14:47:30 
p2:end_turn 2020/08/06 14:47:31 
p1:end_turn 2020/08/06 14:47:32 
p2:end_turn 2020/08/06 14:47:33 
p1:end_turn 2020/08/06 14:47:34 
p2:end_turn 2020/08/06 14:47:35 
p1:end_turn 2020/08/06 14:47:36 
